available;categoryId;currencyId;description;id;modified_time;name;oldprice;param;picture;price;type;url;vendor
true;Мужское/Одежда/Нижнее белье и шорты;RUB;98%хлопок2%эластан;1355793;1648544488;Шорты Lacoste L!VE;10480.00;Артикул:FH9542|Категория:Нижнее бельё и шорты|Размер:40, 46|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH954202S.jpg;7336.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fshorty_lacoste_l_ve_1_color_02S%2F&i=5;Lacoste
true;Мужское/Одежда/Поло;RUB;63% хлопок 31% полиэстер 6% эластан;1353515;1648544488;Поло Lacoste;15980.00;Артикул:PH5109|Категория:Поло|Размер:2, 3, 4, 7|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH5109TS8.jpg;15980.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_322_color_TS8%2F&i=5;Lacoste
true;Мужское/Одежда/Поло;RUB;92% хлопок 8% эластан;1354172;1648544488;Поло Lacoste;12980.00;Артикул:PH0157|Категория:Поло|Размер:3, 5|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH015757L.jpg;9086.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_491_color_57L%2F&i=5;Lacoste
true;Мужское/Одежда/Рубашки;RUB;73% полиамид 27% эластан;1310105;1648544488;Рубашка Lacoste;16980.00;Артикул:CH0186|Категория:Рубашки|Размер:41|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/CH018686L.jpg;11886.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Frubashki-muzhchiny%2Frubashka_lacoste_449_color_86L%2F&i=5;Lacoste
true;Мужское/Одежда/Рубашки;RUB;73% полиамид 27% эластан;1310101;1648544488;Рубашка Lacoste;16980.00;Артикул:CH0186|Категория:Рубашки|Размер:43|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/CH018686B.jpg;11886.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Frubashki-muzhchiny%2Frubashka_lacoste_449_color_86B%2F&i=5;Lacoste
true;Женское/Одежда/Платья и юбки;RUB;100% хлопок;1353505;1648544488;Платье Lacoste из хлопка;20980.00;Артикул:EF5471|Категория:Платья и юбки|Размер:34, 36|Цвет:розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF5471F9C.jpg;14686.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_iz_khlopka_2_color_F9C%2F&i=5;Lacoste
true;Женское/Обувь/Кроссовки;RUB;Верх - 100% кожа,подкладка - 100% текстиль (полиэстер),низ - 100% резина;1354348;1648544488;Кроссовки Lacoste ACE LIFT 1121 1 SFA;20980.00;Артикул:741SFA0028|Категория:Кроссовки|Размер:4, 5, 6, 35, 55|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/741SFA00282Q9.01.jpg;14686.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fkrossovki_lacoste_ace_lift_1121_1_sfa_color_2Q9%2F&i=5;Lacoste
true;Женское/Обувь/Кеды;RUB;Верх - текстиль (94% полиэстер 6% спандекс), подкладка - текстиль (микрофибра), низ - резина;1355327;1648544488;Кеды STORM 96 120 2 SMA;17480.00;Артикул:739CFA0007|Категория:Кеды|Размер:4, 6, 6.5, 7, 35, 45|Цвет:розовый|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA00077F9.jpg;17480.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_storm_96_120_2_sma_color_7F9%2F&i=5;Lacoste
true;Мужское/Одежда/Нижнее белье и шорты;RUB;98% хлопок 2% эластан;1355002;1648544488;Бермуды Lacoste;12980.00;Артикул:FH0061|Категория:Нижнее бельё и шорты|Размер:32, 33|Цвет:синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/FH006161L.jpg;9086.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fbermudy_lacoste_27_color_61L%2F&i=5;Lacoste
true;Мужское/Обувь/Кроссовки;RUB;Верх - 81.79% нубук 14.24% текстиль 3.97% искусственная кожа,подкладка - 100% текстиль,низ - 100% резина;1354063;1648544488;Кроссовки Lacoste STORM 96 LO 0721 1 G SMA;24480.00;Артикул:741SMA0100|Категория:Кроссовки|Размер:7.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/741SMA0100WN1.jpg;17136.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-obuv-muzhchiny%2Fkrossovki_lacoste_storm_96_lo_0721_1_g_sma_color_WN1%2F&i=5;Lacoste
true;Мужское/Обувь/Кеды;RUB;"Детали: выполнены из текстиля;\Контрастные кожаные вставки;\Высокотехнологичные стельки Ortholite с антимикробным покрытием, оснащенные амортизацией и идеальной фиксацией стопы; \Резиновая подошва;\ Вышитый логотип Lacoste\Материал: Верх - 82% канвас 10% ...";1356338;1648544488;Кеды Lacoste SIDELINE 119 1 CMA;10480.00;Артикул:737CMA0066|Категория:Кеды|Размер:8|Цвет:черный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737CMA0066454.jpg;7336.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkedy_lacoste_sideline_119_1_cma_color_454%2F&i=5;Lacoste
true;Женское/Одежда/Футболки;RUB;100% хлопок;1352619;1648544488;Хлопковая футболка Lacoste;9980.00;Артикул:TF1244|Категория:Футболки|Размер:36, 38|Цвет:многоцветный|Пол:Женский;https://lacoste.ru/upload/photo/1476/TF1244HEB.jpg;6986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Fkhlopkovaya_futbolka_lacoste_23_color_HEB%2F&i=5;Lacoste
true;Мужское/Обувь/Кроссовки;RUB;Верх - 100% текстиль,подкладка - 83% текстиль (полиэстер) 77% искусственная кожа,низ - 100% резина;1354058;1648544488;Кроссовки Lacoste VITESSE RNR TD 0721 1 SMA;18980.00;Артикул:741SMA0091|Категория:Кроссовки|Размер:7.5, 8, 8.5, 9, 9.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/741SMA009121G.jpg;13286.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-obuv-muzhchiny%2Fkrossovki_lacoste_vitesse_rnr_td_0721_1_sma_color_21G%2F&i=5;Lacoste
true;Мужское/Обувь/Кеды;RUB;"Детали: выполнены из текстиля;\Контрастные кожаные вставки;\Высокотехнологичные стельки Ortholite с антимикробным покрытием, оснащенные амортизацией и идеальной фиксацией стопы; \Резиновая подошва;\ Вышитый логотип Lacoste\Материал: Верх - 82% канвас 10% ...";1356341;1648544488;Кеды Lacoste SIDELINE 119 2 CMA;9980.00;Артикул:737CMA0067|Категория:Кеды|Размер:7.5, 8, 9.5, 10.5|Цвет:бежевый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/737CMA006740F.jpg;6986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkedy_lacoste_sideline_119_2_cma_color_40F%2F&i=5;Lacoste
true;Женское/Обувь/Кроссовки;RUB;Верх - 76.8% текстиль 23.2% полиуретан, подкладка - 100% полиэстер, низ - 100% резина;1356344;1648544488;Кроссовки LT FIT 119 3 SFA;19980.00;Артикул:737SFA0038|Категория:Кроссовки|Размер:3, 4, 6, 6.5, 7, 35, 45, 55|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/737SFA0038042.jpg;13986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkrossovki-zhenshchiny%2Fkrossovki_lt_fit_119_3_sfa_color_042%2F&i=5;Lacoste
true;Женское/Одежда/Платья и юбки;RUB;65% лиоцелл 32% хлопок 3% эластан;1353065;1648544488;Платье Lacoste;16480.00;Артикул:EF6182|Категория:Платья и юбки|Размер:S, XS|Цвет:черный|Пол:Женский;https://lacoste.ru/upload/photo/1476/EF6182031.jpg;16480.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fplatya-i-yubki-zhenshchiny%2Fplate_lacoste_420_color_031%2F&i=5;Lacoste
true;Мужское/Одежда/Нижнее белье и шорты;RUB;75% полиамид 20% эластан 5% полиэстер;1354041;1648544488;Нижнее бельё Lacoste Tokyo Oliympic;4980.00;Артикул:5H7845|Категория:Нижнее бельё и шорты|Размер:L, M, S, XL|Цвет:темно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/5H7845166.jpg;3486.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fnizhnee_belye_lacoste_tokyo_oliympic_color_166%2F&i=5;Lacoste
true;Женское/Одежда/Верхняя одежда;RUB;Детали: 3 в 1: тренч, куртка, парка с подкладкой\Материал: 60% хлопок 40% полиэстер / 60% полиэстер 40% акрил;1356695;1648544488;Куртка Lacoste;46900.00;Артикул:BF8911|Категория:Верхняя одежда|Размер:36, 38, 40, 42|Цвет:темно-синий|Пол:Женский;https://lacoste.ru/upload/photo/1476/BF8911166.jpg;32830.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fverkhnyaya-odezhda-zhenshchiny%2Fkurtka_lacoste_203_color_166%2F&i=5;Lacoste
true;Мужское/Одежда/Футболки;RUB;95% хлопок 5% эластан;1354459;1648544488;Футболка Lacoste;7980.00;Артикул:TH0128|Категория:Футболки|Размер:3, 4, 5|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH012828S.jpg;5586.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Ffutbolka_lacoste_731_color_28S%2F&i=5;Lacoste
true;Мужское/Обувь/Кеды;RUB;Верх - 80% кожа 20% синтетика (полиуретан), подкладка - текстиль (полиэстер), низ - резина;1353495;1648544488;Кроссовки ACE LIFT 0721 2 SFA;13480.00;Артикул:739CMA0044|Категория:Кеды|Размер:7.5, 8, 8.5, 9, 9.5, 10|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/739CMA0044407.jpg;9436.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkrossovki_ace_lift_0721_2_sfa_color_407%2F&i=5;Lacoste
true;Женское/Обувь/Кеды;RUB;Детали: женские кроссовки с логотипом Lacoste в тон изделия  \ Материал: Верх - 58% текстиль 42% синтектика, подкладка - текстиль, низ - 70% ЭВА 30% резина \ Страна производства: Вьетнам;1353713;1648544488;Кеды Lacoste AVENIR 118 1;13980.00;Артикул:735SPW0001|Категория:Кеды|Размер:35, 55|Цвет:черный|Пол:Женский;https://lacoste.ru/upload/photo/1476/735SPW00015X0.jpg;9786.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_avenir_118_1_color_5X0%2F&i=5;Lacoste
true;Мужское/Одежда/Поло;RUB;95% хлопок 5% эластан;1352652;1648544488;Поло Lacoste;13980.00;Артикул:PH9767|Категория:Поло|Размер:2, 3, 4, 5, 6|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/PH9767G45.jpg;9786.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_541_color_G45%2F&i=5;Lacoste
true;Мужское/Одежда/Нижнее белье и шорты;RUB;100% полиамид;1355960;1648544488;Купальные шорты Lacoste;9980.00;Артикул:MH4770|Категория:Нижнее бельё и шорты|Размер:L|Цвет:темно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/MH4770QRN.jpg;6986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnizhnee_bele_i_shorty_muzhchiny%2Fkupalnye_shorty_lacoste_59_color_QRN%2F&i=5;Lacoste
true;Женское/Обувь/Кеды;RUB;Верх - 95% канвас (полиэстер) 5% синтетика (полиуретан), подкладка - канвас (хлопок), низ - резина;1354767;1648544488;Кеды Lacoste GRIPSHOT 120 6 CFA;13980.00;Артикул:739CFA0075|Категория:Кеды|Размер:4, 6.5, 45|Цвет:белый|Пол:Женский;https://lacoste.ru/upload/photo/1476/739CFA007540F.jpg;9786.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-zhenshchiny%2Fkedy_lacoste_gripshot_120_6_cfa_color_40F%2F&i=5;Lacoste
true;Мужское/Одежда/Футболки;RUB;100% хлопок / 98% хлопок 2% эластан;1320912;1648544488;Хлопковая футболка Lacoste L!VE Unisex;9980.00;Артикул:TH9163|Категория:Футболки|Размер:XXL|Цвет:черный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH9163031.jpg;6986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Fkhlopkovaya_futbolka_lacoste_l_ve_unisex_2_color_031%2F&i=5;Lacoste
true;Мужское/Одежда/Футболки;RUB;65% хлопок 35% полиэстер;1614943;1648544488;Хлопковая футболка Lacoste;7980.00;Артикул:TH2042|Категория:Футболки|Размер:2, 3, 4, 6, 7|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH2042522.jpg;5586.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Fkhlopkovaya_futbolka_lacoste_73_color_522%2F&i=5;Lacoste
true;Мужское/Одежда/Поло;RUB;"Детали: натуральный хлопок;\Дышащий материал;\Классический контрастный логотип;\Боковые разрезы;\Состав: 100% хлопок";1663109;1648544488;Поло Lacoste L1212 Classic fit;12480.00;Артикул:L1212|Категория:Поло|Размер:5|Цвет:голубой|Пол:Мужской;https://lacoste.ru/upload/photo/1476/L1212HL5.jpg;8736.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fpolo-muzh%2Fpolo_lacoste_l1212_classic_fit_3_color_HL5%2F&i=5;Lacoste
true;Мужское/Одежда/Новинки;RUB;100% хлопок;1668733;1648544488;Футболка Lacoste;8980.00;Артикул:TH0206|Категория:Футболки|Размер:2, 3, 4, 5|Цвет:тёмно-синий|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH020606L.jpg;6286.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fnovye-postupleniya-muzhchiny%2Ffutbolka_lacoste_201_color_06L%2F&i=5;Lacoste
true;Женское/Одежда/Футболки;RUB;50% полиэстер 25% вискоза 25% хлопок;1627345;1648544488;Футболка Lacoste;6480.00;Артикул:TF0123|Категория:Футболки|Размер:34, 36|Цвет:белый|Пол:Женский;;4536.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki_zhenshchiny%2Ffutbolka_lacoste_628_color_23N%2F&i=5;Lacoste
true;Мужское/Обувь/Кеды;RUB;Верх - 60% коровья кожа 40% искусственная кожа, подкладка - 100% текстиль, низ - 100% резина;1677962;1648544488;Кеды Lacoste COURT CAGE 0721 1 SMA;20180.00;Артикул:741SMA0027|Категория:Кеды|Размер:7.5, 8, 8.5, 9, 9.5|Цвет:белый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/741SMA002721G.jpg;14126.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Fkedy-obuv-muzhchiny%2Fkedy_lacoste_court_cage_0721_1_sma_color_21G%2F&i=5;Lacoste
true;Мужское/Одежда/Толстовки;RUB;63% хлопок 37% полиэстер;1394415;1648544488;Толстовка Lacoste;16980.00;Артикул:SH5174|Категория:Толстовки|Размер:3, 4, 6|Цвет:серый|Пол:Мужской;https://lacoste.ru/upload/photo/1476/SH517480P.jpg;11886.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ftolstovki-muzhchiny%2Ftolstovka_lacoste_473_color_80P%2F&i=5;Lacoste
true;Мужское/Одежда/Футболки;RUB;100% полиэстер;1394130;1648544488;Футболка Lacoste;9980.00;Артикул:TH7653|Категория:Футболки|Размер:2, 3, 4|Цвет:многоцветный|Пол:Мужской;https://lacoste.ru/upload/photo/1476/TH7653A10.jpg;6986.00;;https://ad.admitad.com/g/f446ccbb4541237c4d2cd5f2d2f9d4/?f_id=7775&ulp=https%3A%2F%2Flacoste.ru%2Fcatalog%2Ffutbolki-muzhchiny%2Ffutbolka_lacoste_olympic_wwd_village_color_A10%2F&i=5;Lacoste
